bin_center_x,count,density_norm_inside_range
-61.325000,0,0.000000000000e+00
-61.275000,0,0.000000000000e+00
-61.225000,0,0.000000000000e+00
-61.175000,0,0.000000000000e+00
-61.125000,0,0.000000000000e+00
-61.075000,0,0.000000000000e+00
-61.025000,0,0.000000000000e+00
-60.975000,0,0.000000000000e+00
-60.925000,0,0.000000000000e+00
-60.875000,0,0.000000000000e+00
-60.825000,0,0.000000000000e+00
-60.775000,0,0.000000000000e+00
-60.725000,0,0.000000000000e+00
-60.675000,0,0.000000000000e+00
-60.625000,0,0.000000000000e+00
-60.575000,0,0.000000000000e+00
-60.525000,0,0.000000000000e+00
-60.475000,0,0.000000000000e+00
-60.425000,0,0.000000000000e+00
-60.375000,0,0.000000000000e+00
-60.325000,0,0.000000000000e+00
-60.275000,0,0.000000000000e+00
-60.225000,0,0.000000000000e+00
-60.175000,0,0.000000000000e+00
-60.125000,0,0.000000000000e+00
-60.075000,0,0.000000000000e+00
-60.025000,0,0.000000000000e+00
-59.975000,0,0.000000000000e+00
-59.925000,0,0.000000000000e+00
-59.875000,0,0.000000000000e+00
-59.825000,0,0.000000000000e+00
-59.775000,0,0.000000000000e+00
-59.725000,0,0.000000000000e+00
-59.675000,0,0.000000000000e+00
-59.625000,0,0.000000000000e+00
-59.575000,0,0.000000000000e+00
-59.525000,0,0.000000000000e+00
-59.475000,0,0.000000000000e+00
-59.425000,0,0.000000000000e+00
-59.375000,0,0.000000000000e+00
-59.325000,0,0.000000000000e+00
-59.275000,0,0.000000000000e+00
-59.225000,0,0.000000000000e+00
-59.175000,0,0.000000000000e+00
-59.125000,0,0.000000000000e+00
-59.075000,0,0.000000000000e+00
-59.025000,0,0.000000000000e+00
-58.975000,0,0.000000000000e+00
-58.925000,0,0.000000000000e+00
-58.875000,0,0.000000000000e+00
-58.825000,0,0.000000000000e+00
-58.775000,0,0.000000000000e+00
-58.725000,0,0.000000000000e+00
-58.675000,0,0.000000000000e+00
-58.625000,0,0.000000000000e+00
-58.575000,0,0.000000000000e+00
-58.525000,0,0.000000000000e+00
-58.475000,0,0.000000000000e+00
-58.425000,0,0.000000000000e+00
-58.375000,0,0.000000000000e+00
-58.325000,0,0.000000000000e+00
-58.275000,0,0.000000000000e+00
-58.225000,0,0.000000000000e+00
-58.175000,0,0.000000000000e+00
-58.125000,0,0.000000000000e+00
-58.075000,0,0.000000000000e+00
-58.025000,0,0.000000000000e+00
-57.975000,0,0.000000000000e+00
-57.925000,0,0.000000000000e+00
-57.875000,0,0.000000000000e+00
-57.825000,0,0.000000000000e+00
-57.775000,0,0.000000000000e+00
-57.725000,0,0.000000000000e+00
-57.675000,0,0.000000000000e+00
-57.625000,0,0.000000000000e+00
-57.575000,0,0.000000000000e+00
-57.525000,0,0.000000000000e+00
-57.475000,0,0.000000000000e+00
-57.425000,0,0.000000000000e+00
-57.375000,0,0.000000000000e+00
-57.325000,0,0.000000000000e+00
-57.275000,0,0.000000000000e+00
-57.225000,0,0.000000000000e+00
-57.175000,0,0.000000000000e+00
-57.125000,0,0.000000000000e+00
-57.075000,0,0.000000000000e+00
-57.025000,0,0.000000000000e+00
-56.975000,0,0.000000000000e+00
-56.925000,0,0.000000000000e+00
-56.875000,0,0.000000000000e+00
-56.825000,0,0.000000000000e+00
-56.775000,0,0.000000000000e+00
-56.725000,0,0.000000000000e+00
-56.675000,0,0.000000000000e+00
-56.625000,0,0.000000000000e+00
-56.575000,0,0.000000000000e+00
-56.525000,0,0.000000000000e+00
-56.475000,0,0.000000000000e+00
-56.425000,0,0.000000000000e+00
-56.375000,0,0.000000000000e+00
-56.325000,0,0.000000000000e+00
-56.275000,0,0.000000000000e+00
-56.225000,0,0.000000000000e+00
-56.175000,0,0.000000000000e+00
-56.125000,0,0.000000000000e+00
-56.075000,0,0.000000000000e+00
-56.025000,0,0.000000000000e+00
-55.975000,0,0.000000000000e+00
-55.925000,0,0.000000000000e+00
-55.875000,0,0.000000000000e+00
-55.825000,0,0.000000000000e+00
-55.775000,0,0.000000000000e+00
-55.725000,0,0.000000000000e+00
-55.675000,0,0.000000000000e+00
-55.625000,0,0.000000000000e+00
-55.575000,0,0.000000000000e+00
-55.525000,0,0.000000000000e+00
-55.475000,0,0.000000000000e+00
-55.425000,0,0.000000000000e+00
-55.375000,0,0.000000000000e+00
-55.325000,0,0.000000000000e+00
-55.275000,0,0.000000000000e+00
-55.225000,0,0.000000000000e+00
-55.175000,0,0.000000000000e+00
-55.125000,0,0.000000000000e+00
-55.075000,0,0.000000000000e+00
-55.025000,0,0.000000000000e+00
-54.975000,0,0.000000000000e+00
-54.925000,0,0.000000000000e+00
-54.875000,0,0.000000000000e+00
-54.825000,0,0.000000000000e+00
-54.775000,0,0.000000000000e+00
-54.725000,0,0.000000000000e+00
-54.675000,0,0.000000000000e+00
-54.625000,0,0.000000000000e+00
-54.575000,0,0.000000000000e+00
-54.525000,0,0.000000000000e+00
-54.475000,0,0.000000000000e+00
-54.425000,0,0.000000000000e+00
-54.375000,0,0.000000000000e+00
-54.325000,0,0.000000000000e+00
-54.275000,0,0.000000000000e+00
-54.225000,0,0.000000000000e+00
-54.175000,0,0.000000000000e+00
-54.125000,0,0.000000000000e+00
-54.075000,0,0.000000000000e+00
-54.025000,0,0.000000000000e+00
-53.975000,0,0.000000000000e+00
-53.925000,0,0.000000000000e+00
-53.875000,0,0.000000000000e+00
-53.825000,0,0.000000000000e+00
-53.775000,0,0.000000000000e+00
-53.725000,0,0.000000000000e+00
-53.675000,0,0.000000000000e+00
-53.625000,0,0.000000000000e+00
-53.575000,0,0.000000000000e+00
-53.525000,0,0.000000000000e+00
-53.475000,0,0.000000000000e+00
-53.425000,0,0.000000000000e+00
-53.375000,0,0.000000000000e+00
-53.325000,0,0.000000000000e+00
-53.275000,0,0.000000000000e+00
-53.225000,0,0.000000000000e+00
-53.175000,0,0.000000000000e+00
-53.125000,0,0.000000000000e+00
-53.075000,0,0.000000000000e+00
-53.025000,0,0.000000000000e+00
-52.975000,0,0.000000000000e+00
-52.925000,0,0.000000000000e+00
-52.875000,0,0.000000000000e+00
-52.825000,0,0.000000000000e+00
-52.775000,0,0.000000000000e+00
-52.725000,0,0.000000000000e+00
-52.675000,0,0.000000000000e+00
-52.625000,0,0.000000000000e+00
-52.575000,0,0.000000000000e+00
-52.525000,0,0.000000000000e+00
-52.475000,0,0.000000000000e+00
-52.425000,0,0.000000000000e+00
-52.375000,0,0.000000000000e+00
-52.325000,0,0.000000000000e+00
-52.275000,0,0.000000000000e+00
-52.225000,0,0.000000000000e+00
-52.175000,0,0.000000000000e+00
-52.125000,0,0.000000000000e+00
-52.075000,0,0.000000000000e+00
-52.025000,0,0.000000000000e+00
-51.975000,0,0.000000000000e+00
-51.925000,0,0.000000000000e+00
-51.875000,0,0.000000000000e+00
-51.825000,0,0.000000000000e+00
-51.775000,0,0.000000000000e+00
-51.725000,0,0.000000000000e+00
-51.675000,0,0.000000000000e+00
-51.625000,0,0.000000000000e+00
-51.575000,0,0.000000000000e+00
-51.525000,0,0.000000000000e+00
-51.475000,0,0.000000000000e+00
-51.425000,0,0.000000000000e+00
-51.375000,0,0.000000000000e+00
-51.325000,0,0.000000000000e+00
-51.275000,0,0.000000000000e+00
-51.225000,0,0.000000000000e+00
-51.175000,0,0.000000000000e+00
-51.125000,0,0.000000000000e+00
-51.075000,0,0.000000000000e+00
-51.025000,0,0.000000000000e+00
-50.975000,0,0.000000000000e+00
-50.925000,0,0.000000000000e+00
-50.875000,0,0.000000000000e+00
-50.825000,0,0.000000000000e+00
-50.775000,0,0.000000000000e+00
-50.725000,0,0.000000000000e+00
-50.675000,0,0.000000000000e+00
-50.625000,0,0.000000000000e+00
-50.575000,0,0.000000000000e+00
-50.525000,0,0.000000000000e+00
-50.475000,0,0.000000000000e+00
-50.425000,0,0.000000000000e+00
-50.375000,0,0.000000000000e+00
-50.325000,0,0.000000000000e+00
-50.275000,0,0.000000000000e+00
-50.225000,0,0.000000000000e+00
-50.175000,0,0.000000000000e+00
-50.125000,0,0.000000000000e+00
-50.075000,0,0.000000000000e+00
-50.025000,0,0.000000000000e+00
-49.975000,0,0.000000000000e+00
-49.925000,0,0.000000000000e+00
-49.875000,0,0.000000000000e+00
-49.825000,0,0.000000000000e+00
-49.775000,0,0.000000000000e+00
-49.725000,0,0.000000000000e+00
-49.675000,0,0.000000000000e+00
-49.625000,0,0.000000000000e+00
-49.575000,0,0.000000000000e+00
-49.525000,0,0.000000000000e+00
-49.475000,0,0.000000000000e+00
-49.425000,0,0.000000000000e+00
-49.375000,0,0.000000000000e+00
-49.325000,0,0.000000000000e+00
-49.275000,0,0.000000000000e+00
-49.225000,0,0.000000000000e+00
-49.175000,0,0.000000000000e+00
-49.125000,0,0.000000000000e+00
-49.075000,0,0.000000000000e+00
-49.025000,0,0.000000000000e+00
-48.975000,0,0.000000000000e+00
-48.925000,0,0.000000000000e+00
-48.875000,0,0.000000000000e+00
-48.825000,0,0.000000000000e+00
-48.775000,0,0.000000000000e+00
-48.725000,0,0.000000000000e+00
-48.675000,0,0.000000000000e+00
-48.625000,0,0.000000000000e+00
-48.575000,0,0.000000000000e+00
-48.525000,0,0.000000000000e+00
-48.475000,0,0.000000000000e+00
-48.425000,0,0.000000000000e+00
-48.375000,0,0.000000000000e+00
-48.325000,0,0.000000000000e+00
-48.275000,0,0.000000000000e+00
-48.225000,0,0.000000000000e+00
-48.175000,0,0.000000000000e+00
-48.125000,0,0.000000000000e+00
-48.075000,0,0.000000000000e+00
-48.025000,0,0.000000000000e+00
-47.975000,0,0.000000000000e+00
-47.925000,0,0.000000000000e+00
-47.875000,0,0.000000000000e+00
-47.825000,0,0.000000000000e+00
-47.775000,0,0.000000000000e+00
-47.725000,0,0.000000000000e+00
-47.675000,0,0.000000000000e+00
-47.625000,0,0.000000000000e+00
-47.575000,0,0.000000000000e+00
-47.525000,0,0.000000000000e+00
-47.475000,0,0.000000000000e+00
-47.425000,0,0.000000000000e+00
-47.375000,0,0.000000000000e+00
-47.325000,0,0.000000000000e+00
-47.275000,0,0.000000000000e+00
-47.225000,0,0.000000000000e+00
-47.175000,0,0.000000000000e+00
-47.125000,0,0.000000000000e+00
-47.075000,0,0.000000000000e+00
-47.025000,0,0.000000000000e+00
-46.975000,0,0.000000000000e+00
-46.925000,0,0.000000000000e+00
-46.875000,0,0.000000000000e+00
-46.825000,0,0.000000000000e+00
-46.775000,0,0.000000000000e+00
-46.725000,0,0.000000000000e+00
-46.675000,0,0.000000000000e+00
-46.625000,0,0.000000000000e+00
-46.575000,0,0.000000000000e+00
-46.525000,0,0.000000000000e+00
-46.475000,0,0.000000000000e+00
-46.425000,0,0.000000000000e+00
-46.375000,0,0.000000000000e+00
-46.325000,0,0.000000000000e+00
-46.275000,0,0.000000000000e+00
-46.225000,0,0.000000000000e+00
-46.175000,0,0.000000000000e+00
-46.125000,0,0.000000000000e+00
-46.075000,0,0.000000000000e+00
-46.025000,0,0.000000000000e+00
-45.975000,0,0.000000000000e+00
-45.925000,0,0.000000000000e+00
-45.875000,0,0.000000000000e+00
-45.825000,0,0.000000000000e+00
-45.775000,0,0.000000000000e+00
-45.725000,0,0.000000000000e+00
-45.675000,0,0.000000000000e+00
-45.625000,0,0.000000000000e+00
-45.575000,0,0.000000000000e+00
-45.525000,0,0.000000000000e+00
-45.475000,0,0.000000000000e+00
-45.425000,0,0.000000000000e+00
-45.375000,0,0.000000000000e+00
-45.325000,0,0.000000000000e+00
-45.275000,0,0.000000000000e+00
-45.225000,0,0.000000000000e+00
-45.175000,0,0.000000000000e+00
-45.125000,0,0.000000000000e+00
-45.075000,0,0.000000000000e+00
-45.025000,0,0.000000000000e+00
-44.975000,0,0.000000000000e+00
-44.925000,0,0.000000000000e+00
-44.875000,0,0.000000000000e+00
-44.825000,0,0.000000000000e+00
-44.775000,0,0.000000000000e+00
-44.725000,0,0.000000000000e+00
-44.675000,0,0.000000000000e+00
-44.625000,0,0.000000000000e+00
-44.575000,0,0.000000000000e+00
-44.525000,0,0.000000000000e+00
-44.475000,0,0.000000000000e+00
-44.425000,0,0.000000000000e+00
-44.375000,0,0.000000000000e+00
-44.325000,0,0.000000000000e+00
-44.275000,0,0.000000000000e+00
-44.225000,0,0.000000000000e+00
-44.175000,0,0.000000000000e+00
-44.125000,0,0.000000000000e+00
-44.075000,0,0.000000000000e+00
-44.025000,0,0.000000000000e+00
-43.975000,0,0.000000000000e+00
-43.925000,0,0.000000000000e+00
-43.875000,0,0.000000000000e+00
-43.825000,0,0.000000000000e+00
-43.775000,0,0.000000000000e+00
-43.725000,0,0.000000000000e+00
-43.675000,0,0.000000000000e+00
-43.625000,0,0.000000000000e+00
-43.575000,0,0.000000000000e+00
-43.525000,0,0.000000000000e+00
-43.475000,0,0.000000000000e+00
-43.425000,0,0.000000000000e+00
-43.375000,0,0.000000000000e+00
-43.325000,0,0.000000000000e+00
-43.275000,0,0.000000000000e+00
-43.225000,0,0.000000000000e+00
-43.175000,0,0.000000000000e+00
-43.125000,0,0.000000000000e+00
-43.075000,0,0.000000000000e+00
-43.025000,0,0.000000000000e+00
-42.975000,0,0.000000000000e+00
-42.925000,0,0.000000000000e+00
-42.875000,0,0.000000000000e+00
-42.825000,0,0.000000000000e+00
-42.775000,0,0.000000000000e+00
-42.725000,0,0.000000000000e+00
-42.675000,0,0.000000000000e+00
-42.625000,0,0.000000000000e+00
-42.575000,0,0.000000000000e+00
-42.525000,0,0.000000000000e+00
-42.475000,0,0.000000000000e+00
-42.425000,0,0.000000000000e+00
-42.375000,0,0.000000000000e+00
-42.325000,0,0.000000000000e+00
-42.275000,0,0.000000000000e+00
-42.225000,0,0.000000000000e+00
-42.175000,0,0.000000000000e+00
-42.125000,0,0.000000000000e+00
-42.075000,0,0.000000000000e+00
-42.025000,0,0.000000000000e+00
-41.975000,0,0.000000000000e+00
-41.925000,0,0.000000000000e+00
-41.875000,0,0.000000000000e+00
-41.825000,0,0.000000000000e+00
-41.775000,0,0.000000000000e+00
-41.725000,0,0.000000000000e+00
-41.675000,0,0.000000000000e+00
-41.625000,0,0.000000000000e+00
-41.575000,0,0.000000000000e+00
-41.525000,0,0.000000000000e+00
-41.475000,0,0.000000000000e+00
-41.425000,0,0.000000000000e+00
-41.375000,0,0.000000000000e+00
-41.325000,0,0.000000000000e+00
-41.275000,0,0.000000000000e+00
-41.225000,0,0.000000000000e+00
-41.175000,0,0.000000000000e+00
-41.125000,0,0.000000000000e+00
-41.075000,0,0.000000000000e+00
-41.025000,0,0.000000000000e+00
-40.975000,0,0.000000000000e+00
-40.925000,0,0.000000000000e+00
-40.875000,0,0.000000000000e+00
-40.825000,0,0.000000000000e+00
-40.775000,0,0.000000000000e+00
-40.725000,0,0.000000000000e+00
-40.675000,0,0.000000000000e+00
-40.625000,0,0.000000000000e+00
-40.575000,0,0.000000000000e+00
-40.525000,0,0.000000000000e+00
-40.475000,0,0.000000000000e+00
-40.425000,0,0.000000000000e+00
-40.375000,0,0.000000000000e+00
-40.325000,0,0.000000000000e+00
-40.275000,0,0.000000000000e+00
-40.225000,0,0.000000000000e+00
-40.175000,0,0.000000000000e+00
-40.125000,0,0.000000000000e+00
-40.075000,0,0.000000000000e+00
-40.025000,0,0.000000000000e+00
-39.975000,0,0.000000000000e+00
-39.925000,0,0.000000000000e+00
-39.875000,0,0.000000000000e+00
-39.825000,0,0.000000000000e+00
-39.775000,0,0.000000000000e+00
-39.725000,0,0.000000000000e+00
-39.675000,0,0.000000000000e+00
-39.625000,0,0.000000000000e+00
-39.575000,0,0.000000000000e+00
-39.525000,0,0.000000000000e+00
-39.475000,0,0.000000000000e+00
-39.425000,0,0.000000000000e+00
-39.375000,0,0.000000000000e+00
-39.325000,0,0.000000000000e+00
-39.275000,0,0.000000000000e+00
-39.225000,0,0.000000000000e+00
-39.175000,0,0.000000000000e+00
-39.125000,0,0.000000000000e+00
-39.075000,0,0.000000000000e+00
-39.025000,0,0.000000000000e+00
-38.975000,0,0.000000000000e+00
-38.925000,0,0.000000000000e+00
-38.875000,0,0.000000000000e+00
-38.825000,0,0.000000000000e+00
-38.775000,0,0.000000000000e+00
-38.725000,0,0.000000000000e+00
-38.675000,0,0.000000000000e+00
-38.625000,0,0.000000000000e+00
-38.575000,0,0.000000000000e+00
-38.525000,0,0.000000000000e+00
-38.475000,0,0.000000000000e+00
-38.425000,0,0.000000000000e+00
-38.375000,0,0.000000000000e+00
-38.325000,0,0.000000000000e+00
-38.275000,0,0.000000000000e+00
-38.225000,0,0.000000000000e+00
-38.175000,0,0.000000000000e+00
-38.125000,0,0.000000000000e+00
-38.075000,0,0.000000000000e+00
-38.025000,0,0.000000000000e+00
-37.975000,0,0.000000000000e+00
-37.925000,0,0.000000000000e+00
-37.875000,0,0.000000000000e+00
-37.825000,0,0.000000000000e+00
-37.775000,0,0.000000000000e+00
-37.725000,0,0.000000000000e+00
-37.675000,0,0.000000000000e+00
-37.625000,0,0.000000000000e+00
-37.575000,0,0.000000000000e+00
-37.525000,0,0.000000000000e+00
-37.475000,0,0.000000000000e+00
-37.425000,0,0.000000000000e+00
-37.375000,0,0.000000000000e+00
-37.325000,0,0.000000000000e+00
-37.275000,0,0.000000000000e+00
-37.225000,0,0.000000000000e+00
-37.175000,0,0.000000000000e+00
-37.125000,0,0.000000000000e+00
-37.075000,0,0.000000000000e+00
-37.025000,0,0.000000000000e+00
-36.975000,0,0.000000000000e+00
-36.925000,0,0.000000000000e+00
-36.875000,0,0.000000000000e+00
-36.825000,0,0.000000000000e+00
-36.775000,0,0.000000000000e+00
-36.725000,0,0.000000000000e+00
-36.675000,0,0.000000000000e+00
-36.625000,0,0.000000000000e+00
-36.575000,0,0.000000000000e+00
-36.525000,0,0.000000000000e+00
-36.475000,0,0.000000000000e+00
-36.425000,0,0.000000000000e+00
-36.375000,0,0.000000000000e+00
-36.325000,0,0.000000000000e+00
-36.275000,0,0.000000000000e+00
-36.225000,0,0.000000000000e+00
-36.175000,0,0.000000000000e+00
-36.125000,0,0.000000000000e+00
-36.075000,0,0.000000000000e+00
-36.025000,0,0.000000000000e+00
-35.975000,0,0.000000000000e+00
-35.925000,0,0.000000000000e+00
-35.875000,0,0.000000000000e+00
-35.825000,0,0.000000000000e+00
-35.775000,0,0.000000000000e+00
-35.725000,0,0.000000000000e+00
-35.675000,0,0.000000000000e+00
-35.625000,0,0.000000000000e+00
-35.575000,0,0.000000000000e+00
-35.525000,0,0.000000000000e+00
-35.475000,0,0.000000000000e+00
-35.425000,0,0.000000000000e+00
-35.375000,0,0.000000000000e+00
-35.325000,0,0.000000000000e+00
-35.275000,0,0.000000000000e+00
-35.225000,0,0.000000000000e+00
-35.175000,0,0.000000000000e+00
-35.125000,0,0.000000000000e+00
-35.075000,0,0.000000000000e+00
-35.025000,0,0.000000000000e+00
-34.975000,0,0.000000000000e+00
-34.925000,0,0.000000000000e+00
-34.875000,0,0.000000000000e+00
-34.825000,0,0.000000000000e+00
-34.775000,0,0.000000000000e+00
-34.725000,0,0.000000000000e+00
-34.675000,0,0.000000000000e+00
-34.625000,0,0.000000000000e+00
-34.575000,0,0.000000000000e+00
-34.525000,0,0.000000000000e+00
-34.475000,0,0.000000000000e+00
-34.425000,0,0.000000000000e+00
-34.375000,0,0.000000000000e+00
-34.325000,0,0.000000000000e+00
-34.275000,0,0.000000000000e+00
-34.225000,0,0.000000000000e+00
-34.175000,0,0.000000000000e+00
-34.125000,0,0.000000000000e+00
-34.075000,0,0.000000000000e+00
-34.025000,0,0.000000000000e+00
-33.975000,0,0.000000000000e+00
-33.925000,0,0.000000000000e+00
-33.875000,0,0.000000000000e+00
-33.825000,0,0.000000000000e+00
-33.775000,0,0.000000000000e+00
-33.725000,0,0.000000000000e+00
-33.675000,0,0.000000000000e+00
-33.625000,0,0.000000000000e+00
-33.575000,0,0.000000000000e+00
-33.525000,0,0.000000000000e+00
-33.475000,0,0.000000000000e+00
-33.425000,0,0.000000000000e+00
-33.375000,0,0.000000000000e+00
-33.325000,0,0.000000000000e+00
-33.275000,0,0.000000000000e+00
-33.225000,0,0.000000000000e+00
-33.175000,0,0.000000000000e+00
-33.125000,0,0.000000000000e+00
-33.075000,0,0.000000000000e+00
-33.025000,0,0.000000000000e+00
-32.975000,0,0.000000000000e+00
-32.925000,0,0.000000000000e+00
-32.875000,0,0.000000000000e+00
-32.825000,0,0.000000000000e+00
-32.775000,0,0.000000000000e+00
-32.725000,0,0.000000000000e+00
-32.675000,0,0.000000000000e+00
-32.625000,0,0.000000000000e+00
-32.575000,0,0.000000000000e+00
-32.525000,0,0.000000000000e+00
-32.475000,0,0.000000000000e+00
-32.425000,0,0.000000000000e+00
-32.375000,0,0.000000000000e+00
-32.325000,0,0.000000000000e+00
-32.275000,0,0.000000000000e+00
-32.225000,0,0.000000000000e+00
-32.175000,0,0.000000000000e+00
-32.125000,0,0.000000000000e+00
-32.075000,0,0.000000000000e+00
-32.025000,0,0.000000000000e+00
-31.975000,0,0.000000000000e+00
-31.925000,0,0.000000000000e+00
-31.875000,0,0.000000000000e+00
-31.825000,0,0.000000000000e+00
-31.775000,0,0.000000000000e+00
-31.725000,0,0.000000000000e+00
-31.675000,0,0.000000000000e+00
-31.625000,0,0.000000000000e+00
-31.575000,0,0.000000000000e+00
-31.525000,0,0.000000000000e+00
-31.475000,0,0.000000000000e+00
-31.425000,0,0.000000000000e+00
-31.375000,0,0.000000000000e+00
-31.325000,0,0.000000000000e+00
-31.275000,0,0.000000000000e+00
-31.225000,0,0.000000000000e+00
-31.175000,0,0.000000000000e+00
-31.125000,0,0.000000000000e+00
-31.075000,0,0.000000000000e+00
-31.025000,0,0.000000000000e+00
-30.975000,0,0.000000000000e+00
-30.925000,0,0.000000000000e+00
-30.875000,0,0.000000000000e+00
-30.825000,0,0.000000000000e+00
-30.775000,0,0.000000000000e+00
-30.725000,0,0.000000000000e+00
-30.675000,0,0.000000000000e+00
-30.625000,0,0.000000000000e+00
-30.575000,0,0.000000000000e+00
-30.525000,0,0.000000000000e+00
-30.475000,0,0.000000000000e+00
-30.425000,0,0.000000000000e+00
-30.375000,0,0.000000000000e+00
-30.325000,0,0.000000000000e+00
-30.275000,0,0.000000000000e+00
-30.225000,0,0.000000000000e+00
-30.175000,0,0.000000000000e+00
-30.125000,0,0.000000000000e+00
-30.075000,0,0.000000000000e+00
-30.025000,0,0.000000000000e+00
-29.975000,0,0.000000000000e+00
-29.925000,0,0.000000000000e+00
-29.875000,0,0.000000000000e+00
-29.825000,0,0.000000000000e+00
-29.775000,0,0.000000000000e+00
-29.725000,0,0.000000000000e+00
-29.675000,0,0.000000000000e+00
-29.625000,0,0.000000000000e+00
-29.575000,0,0.000000000000e+00
-29.525000,0,0.000000000000e+00
-29.475000,0,0.000000000000e+00
-29.425000,0,0.000000000000e+00
-29.375000,0,0.000000000000e+00
-29.325000,0,0.000000000000e+00
-29.275000,0,0.000000000000e+00
-29.225000,0,0.000000000000e+00
-29.175000,0,0.000000000000e+00
-29.125000,0,0.000000000000e+00
-29.075000,0,0.000000000000e+00
-29.025000,0,0.000000000000e+00
-28.975000,0,0.000000000000e+00
-28.925000,0,0.000000000000e+00
-28.875000,0,0.000000000000e+00
-28.825000,0,0.000000000000e+00
-28.775000,0,0.000000000000e+00
-28.725000,0,0.000000000000e+00
-28.675000,0,0.000000000000e+00
-28.625000,0,0.000000000000e+00
-28.575000,0,0.000000000000e+00
-28.525000,0,0.000000000000e+00
-28.475000,0,0.000000000000e+00
-28.425000,0,0.000000000000e+00
-28.375000,0,0.000000000000e+00
-28.325000,0,0.000000000000e+00
-28.275000,0,0.000000000000e+00
-28.225000,0,0.000000000000e+00
-28.175000,0,0.000000000000e+00
-28.125000,0,0.000000000000e+00
-28.075000,0,0.000000000000e+00
-28.025000,0,0.000000000000e+00
-27.975000,0,0.000000000000e+00
-27.925000,0,0.000000000000e+00
-27.875000,0,0.000000000000e+00
-27.825000,0,0.000000000000e+00
-27.775000,0,0.000000000000e+00
-27.725000,0,0.000000000000e+00
-27.675000,0,0.000000000000e+00
-27.625000,0,0.000000000000e+00
-27.575000,0,0.000000000000e+00
-27.525000,0,0.000000000000e+00
-27.475000,0,0.000000000000e+00
-27.425000,0,0.000000000000e+00
-27.375000,0,0.000000000000e+00
-27.325000,0,0.000000000000e+00
-27.275000,0,0.000000000000e+00
-27.225000,0,0.000000000000e+00
-27.175000,0,0.000000000000e+00
-27.125000,0,0.000000000000e+00
-27.075000,0,0.000000000000e+00
-27.025000,0,0.000000000000e+00
-26.975000,0,0.000000000000e+00
-26.925000,0,0.000000000000e+00
-26.875000,0,0.000000000000e+00
-26.825000,0,0.000000000000e+00
-26.775000,0,0.000000000000e+00
-26.725000,0,0.000000000000e+00
-26.675000,0,0.000000000000e+00
-26.625000,0,0.000000000000e+00
-26.575000,0,0.000000000000e+00
-26.525000,0,0.000000000000e+00
-26.475000,0,0.000000000000e+00
-26.425000,0,0.000000000000e+00
-26.375000,0,0.000000000000e+00
-26.325000,0,0.000000000000e+00
-26.275000,0,0.000000000000e+00
-26.225000,0,0.000000000000e+00
-26.175000,0,0.000000000000e+00
-26.125000,0,0.000000000000e+00
-26.075000,0,0.000000000000e+00
-26.025000,0,0.000000000000e+00
-25.975000,0,0.000000000000e+00
-25.925000,0,0.000000000000e+00
-25.875000,0,0.000000000000e+00
-25.825000,0,0.000000000000e+00
-25.775000,0,0.000000000000e+00
-25.725000,0,0.000000000000e+00
-25.675000,0,0.000000000000e+00
-25.625000,0,0.000000000000e+00
-25.575000,0,0.000000000000e+00
-25.525000,0,0.000000000000e+00
-25.475000,0,0.000000000000e+00
-25.425000,0,0.000000000000e+00
-25.375000,0,0.000000000000e+00
-25.325000,0,0.000000000000e+00
-25.275000,0,0.000000000000e+00
-25.225000,0,0.000000000000e+00
-25.175000,0,0.000000000000e+00
-25.125000,0,0.000000000000e+00
-25.075000,0,0.000000000000e+00
-25.025000,0,0.000000000000e+00
-24.975000,0,0.000000000000e+00
-24.925000,0,0.000000000000e+00
-24.875000,0,0.000000000000e+00
-24.825000,0,0.000000000000e+00
-24.775000,0,0.000000000000e+00
-24.725000,0,0.000000000000e+00
-24.675000,0,0.000000000000e+00
-24.625000,0,0.000000000000e+00
-24.575000,0,0.000000000000e+00
-24.525000,0,0.000000000000e+00
-24.475000,0,0.000000000000e+00
-24.425000,0,0.000000000000e+00
-24.375000,0,0.000000000000e+00
-24.325000,0,0.000000000000e+00
-24.275000,0,0.000000000000e+00
-24.225000,0,0.000000000000e+00
-24.175000,0,0.000000000000e+00
-24.125000,0,0.000000000000e+00
-24.075000,0,0.000000000000e+00
-24.025000,0,0.000000000000e+00
-23.975000,0,0.000000000000e+00
-23.925000,0,0.000000000000e+00
-23.875000,0,0.000000000000e+00
-23.825000,0,0.000000000000e+00
-23.775000,0,0.000000000000e+00
-23.725000,0,0.000000000000e+00
-23.675000,0,0.000000000000e+00
-23.625000,0,0.000000000000e+00
-23.575000,0,0.000000000000e+00
-23.525000,0,0.000000000000e+00
-23.475000,0,0.000000000000e+00
-23.425000,0,0.000000000000e+00
-23.375000,0,0.000000000000e+00
-23.325000,0,0.000000000000e+00
-23.275000,0,0.000000000000e+00
-23.225000,0,0.000000000000e+00
-23.175000,0,0.000000000000e+00
-23.125000,0,0.000000000000e+00
-23.075000,0,0.000000000000e+00
-23.025000,0,0.000000000000e+00
-22.975000,0,0.000000000000e+00
-22.925000,0,0.000000000000e+00
-22.875000,0,0.000000000000e+00
-22.825000,0,0.000000000000e+00
-22.775000,0,0.000000000000e+00
-22.725000,0,0.000000000000e+00
-22.675000,0,0.000000000000e+00
-22.625000,0,0.000000000000e+00
-22.575000,0,0.000000000000e+00
